PUMA10,PUMA00,FREQUENCY,SUM_H7V001,PERCPOP10
G19000900,G1901900,6960,165224.00000000000,1.00000000000
G19001000,G1900800,6241,211226.00000000000,1.00000000000
G19001100,G1900700,3182,130882.00000000000,1.00000000000
G19001200,G1900600,10967,119760.00000000000,1.00000000000
G19001300,G1901600,6476,115848.00000000000,1.00000000000
G19001400,G1901600,1301,20768.00000000000,0.13589577485
G19001400,G1901700,9152,132055.00000000000,0.86410422515
G19001500,G1901400,38,94.00000000000,0.00056741699
G19001500,G1901500,2506,120202.00000000000,0.72558145150
G19001500,G1901600,1327,45367.00000000000,0.27385113151
G19001600,G1901400,188,10607.00000000000,0.09055518086
G19001600,G1901500,3122,106526.00000000000,0.90944481914
G19001700,G1901400,3982,192013.00000000000,0.99379952487
G19001700,G1901500,55,1198.00000000000,0.00620047513
G19001800,G1901000,3151,17073.00000000000,0.16005887482
G19001800,G1901300,15597,89594.00000000000,0.83994112518
G19001900,G1900100,1614,20260.00000000000,0.16439200922
G19001900,G1900900,3826,16980.00000000000,0.13777770565
G19001900,G1901000,12807,86002.00000000000,0.69783028513
G19001900,G1901200,1,0.00000000000,0.00000000000
G19002000,G1901000,2237,24986.00000000000,0.19649569827
G19002000,G1901100,6395,102172.00000000000,0.80350430174
G19002100,G1901000,1,0.00000000000,0.00000000000
G19002100,G1901200,18269,183381.00000000000,1.00000000000
G19002200,G1900600,1683,21704.00000000000,0.17590183731
G19002200,G1901300,10383,101683.00000000000,0.82409816269
G19002300,G1901800,8417,107719.00000000000,1.00000000000
G20000100,G2000100,27735,96833.00000000000,0.87944454031
G20000100,G2001100,1,0.00000000000,0.00000000000
G20000100,G2001200,5474,13274.00000000000,0.12055545969
G20000200,G2000200,15887,101197.00000000000,0.67563309098
G20000200,G2000300,8381,38406.00000000000,0.25641436497
G20000200,G2000400,2472,10178.00000000000,0.06795254405
G20000300,G2000200,1,0.00000000000,0.00000000000
G20000300,G2000300,8870,127081.00000000000,1.00000000000
G20000300,G2000900,2,0.00000000000,0.00000000000
G20000400,G2000400,7884,120222.00000000000,1.00000000000
G20000500,G2000500,4793,157505.00000000000,1.00000000000
G20000601,G2000601,2240,110600.00000000000,0.99998191714
G20000601,G2000603,62,2.00000000000,0.00001808286
G20000602,G2000601,724,46174.00000000000,0.31219320902
G20000602,G2000602,1916,101728.00000000000,0.68780679098
G20000603,G2000603,2554,149838.00000000000,1.00000000000
G20000604,G2000604,1712,135837.00000000000,1.00000000000
G20000700,G2000700,3136,110826.00000000000,1.00000000000
G20000801,G2000800,3156,104280.00000000000,1.00000000000
G20000802,G2000400,3248,23446.00000000000,0.19465661530
G20000802,G2000800,2671,73654.00000000000,0.61150039851
G20000802,G2000900,4099,23348.00000000000,0.19384298619
G20000900,G2000300,1815,5923.00000000000,0.05368294164
G20000900,G2000900,12984,64430.00000000000,0.58395946816
G20000900,G2001500,8951,39980.00000000000,0.36235759020
G20001000,G2001000,10122,103774.00000000000,1.00000000000
G20001100,G2001100,23169,102413.00000000000,0.86781117335
G20001100,G2001500,814,15600.00000000000,0.13218882666
G20001200,G2001100,1,0.00000000000,0.00000000000
G20001200,G2001200,21803,138232.00000000000,1.00000000000
G20001301,G2001300,3914,70805.00000000000,0.44951274482
G20001301,G2001402,1097,70094.00000000000,0.44499888900
G20001301,G2001403,355,16616.00000000000,0.10548836619
G20001302,G2001300,4914,82478.00000000000,0.52427233837
G20001302,G2001401,1731,74841.00000000000,0.47572766163
G20001303,G2001401,693,17838.00000000000,0.14516247162
G20001303,G2001402,1102,44238.00000000000,0.36000097654
G20001303,G2001403,1482,60807.00000000000,0.49483655184
G20001304,G2001100,1,0.00000000000,0.00000000000
G20001304,G2001300,3536,89061.00000000000,0.55244646801
G20001304,G2001401,330,22796.00000000000,0.14140386572
G20001304,G2001403,924,49355.00000000000,0.30614966628
G20001400,G2000700,3302,32787.00000000000,0.31201644446
G20001400,G2000900,2754,25992.00000000000,0.24735204271
G20001400,G2001500,9606,46302.00000000000,0.44063151283
G20001500,G2001500,1,0.00000000000,0.00000000000
G20001500,G2001600,16181,134327.00000000000,1.00000000000
G21000100,G2100100,12120,196393.00000000000,1.00000000000
G21000200,G2100200,7238,110237.00000000000,1.00000000000
G21000300,G2100200,1,0.00000000000,0.00000000000
G21000300,G2100300,6562,109068.00000000000,1.00000000000
G21000300,G4700300,1,0.00000000000,0.00000000000
G21000400,G2100400,3339,56852.00000000000,0.33363262384
G21000400,G2100500,5675,113551.00000000000,0.66636737616
G21000400,G4700600,1,0.00000000000,0.00000000000
G21000500,G2100400,3271,113792.00000000000,1.00000000000
G21000600,G2100600,6222,105060.00000000000,0.99986676057
G21000600,G2101300,3,14.00000000000,0.00013323943
G21000700,G2100600,4858,102182.00000000000,1.00000000000
G21000800,G2100700,4492,111129.00000000000,1.00000000000
G21000900,G2100800,7265,125489.00000000000,1.00000000000
G21001000,G2100900,7291,114762.00000000000,1.00000000000
G21001000,G5102500,1,0.00000000000,0.00000000000
G21001100,G2100900,2,0.00000000000,0.00000000000
G21001100,G2101000,6637,154093.00000000000,1.00000000000
G21001200,G2100600,1,0.00000000000,0.00000000000
G21001200,G2101300,4044,89167.00000000000,0.83401457260
G21001200,G2101400,671,17746.00000000000,0.16598542740
G21001200,G2101800,1,0.00000000000,0.00000000000
G21001300,G2101300,2457,45805.00000000000,0.28239130971
G21001300,G2101400,3825,116399.00000000000,0.71760869029
G21001400,G1803800,1,0.00000000000,0.00000000000
G21001400,G2101500,6019,98720.00000000000,0.91195462398
G21001400,G2101600,752,9531.00000000000,0.08804537602
G21001500,G2101500,699,8565.00000000000,0.08140010074
G21001500,G2101600,3033,96656.00000000000,0.91859989926
G21001600,G2101800,2624,107074.00000000000,1.00000000000
G21001701,G2101701,2725,124442.00000000000,0.99940569887
G21001701,G2101702,1,0.00000000000,0.00000000000
G21001701,G2101705,3,74.00000000000,0.00059430113
G21001702,G2101701,481,14721.00000000000,0.12785749027
G21001702,G2101702,2293,100375.00000000000,0.87179509450
G21001702,G2101705,62,40.00000000000,0.00034741523
G21001703,G2101702,3,0.00000000000,0.00000000000
G21001703,G2101703,1720,106120.00000000000,1.00000000000
G21001704,G2101702,11,0.00000000000,0.00000000000
G21001704,G2101703,1962,127433.00000000000,1.00000000000
G21001705,G2101704,1392,122467.00000000000,1.00000000000
G21001706,G2101701,2,0.00000000000,0.00000000000
G21001706,G2101704,16,0.00000000000,0.00000000000
G21001706,G2101705,2091,145424.00000000000,1.00000000000
G21001800,G2101800,3204,110921.00000000000,1.00000000000
G21001901,G2101901,1684,110761.00000000000,1.00000000000
G21001902,G2101902,2465,185042.00000000000,1.00000000000
G21001902,G2102000,2,0.00000000000,0.00000000000
G21002000,G2101200,2362,67691.00000000000,0.57867425797
G21002000,G2102000,1514,49285.00000000000,0.42132574203
G21002100,G2101100,1749,41620.00000000000,0.35071457463
G21002100,G2101200,2095,77052.00000000000,0.64928542537
G21002200,G2101100,3964,110201.00000000000,1.00000000000
G21002300,G2101100,1128,35613.00000000000,0.27660152852
G21002300,G2102000,4005,93139.00000000000,0.72339847148
G21002300,G2102100,2,0.00000000000,0.00000000000
G21002400,G2102400,3778,159720.00000000000,1.00000000000
G21002500,G2102500,1475,118811.00000000000,1.00000000000
G21002600,G2102300,2494,105213.00000000000,0.65710484898
G21002600,G2102500,2906,54903.00000000000,0.34289515102
G21002700,G2102100,7808,138130.00000000000,1.00000000000
G21002700,G2102200,6,0.00000000000,0.00000000000
G21002800,G2102100,8,1.00000000000,0.00000725247
G21002800,G2102200,7158,137883.00000000000,0.99999274753
G22000100,G2200101,6011,130545.00000000000,0.99598690786
G22000100,G2200102,5,0.00000000000,0.00000000000
G22000100,G2200200,25,526.00000000000,0.00401309214
G22000101,G2200101,6,0.00000000000,0.00000000000
G22000101,G2200102,3183,123898.00000000000,1.00000000000
G22000200,G2200101,33,1651.00000000000,0.01043708040
G22000200,G2200102,11,0.00000000000,0.00000000000
G22000200,G2200200,6956,156535.00000000000,0.98956291960
G22000300,G2200300,15291,177829.00000000000,1.00000000000
G22000300,G2200500,2,0.00000000000,0.00000000000
G22000400,G2200400,5761,153720.00000000000,1.00000000000
G22000500,G0501700,2,0.00000000000,0.00000000000
G22000500,G2200400,5,0.00000000000,0.00000000000
G22000500,G2200500,16838,155306.00000000000,1.00000000000
G22000500,G2801600,1,0.00000000000,0.00000000000
G22000600,G2200500,1,0.00000000000,0.00000000000
G22000600,G2200600,11905,125814.00000000000,1.00000000000
G22000700,G2200700,5536,131613.00000000000,0.71549413690
G22000700,G2200800,5143,52334.00000000000,0.28450586310
G22000800,G2200800,5043,61418.00000000000,0.42404617573
G22000800,G2200900,2594,83420.00000000000,0.57595382427
G22000900,G2200800,3801,38433.00000000000,0.26006726169
G22000900,G2200900,2967,109348.00000000000,0.73993273831
G22001000,G2201200,6674,117368.00000000000,1.00000000000
G22001100,G2201100,3116,61836.00000000000,0.51628093377
G22001100,G2202500,3343,57936.00000000000,0.48371906623
G22001200,G2201000,1226,52572.00000000000,0.46136834346
G22001200,G2201100,1290,61376.00000000000,0.53863165655
G22001201,G2201000,1565,64742.00000000000,0.60103232515
G22001201,G2201100,1230,42976.00000000000,0.39896767486
G22001300,G2202300,6850,106810.00000000000,0.59322410442
G22001300,G2202500,2871,73240.00000000000,0.40677589559
G22001400,G2201300,4683,92081.00000000000,0.79469918615
G22001400,G2201402,1518,23788.00000000000,0.20530081385
G22001500,G2201401,71,5877.00000000000,0.04672406802
G22001500,G2201402,1113,96311.00000000000,0.76570388214
G22001500,G2201502,307,23593.00000000000,0.18757204983
G22001501,G2201401,89,6541.00000000000,0.03619150902
G22001501,G2201402,78,6578.00000000000,0.03639623090
G22001501,G2201501,1464,65119.00000000000,0.36030498028
G22001501,G2201502,2153,102495.00000000000,0.56710727980
G22001502,G2201401,1715,95439.00000000000,0.71405912148
G22001502,G2201501,906,38218.00000000000,0.28594087852
G22001502,G2201600,1,0.00000000000,0.00000000000
G22001600,G2201600,2711,107215.00000000000,1.00000000000
G22001700,G2201300,565,11203.00000000000,0.08046455839
G22001700,G2201401,1,0.00000000000,0.00000000000
G22001700,G2201600,2928,128026.00000000000,0.91953544161
G22001800,G2201300,1,0.00000000000,0.00000000000
G22001800,G2201700,3494,121097.00000000000,0.71968026625
G22001800,G2202001,2583,47168.00000000000,0.28031973375
G22001900,G2201600,1,0.00000000000,0.00000000000
G22001900,G2202400,6441,120806.00000000000,1.00000000000
G22002000,G2202100,5541,119739.00000000000,1.00000000000
G22002100,G2202200,4268,111860.00000000000,1.00000000000
G22002200,G2202001,5139,110946.00000000000,0.92401868925
G22002200,G2202002,950,9123.00000000000,0.07598131075
G22002201,G2202001,171,6146.00000000000,0.05406831998
G22002201,G2202002,3808,107525.00000000000,0.94593168002
G22002300,G2201901,4,0.00000000000,0.00000000000
G22002300,G2201902,2308,94676.00000000000,0.88628853337
G22002300,G2201904,295,12147.00000000000,0.11371146663
G22002301,G2201901,3113,134843.00000000000,0.98455012084
G22002301,G2201902,59,2116.00000000000,0.01544987916
G22002302,G2201903,2145,96010.00000000000,0.71851940549
G22002302,G2201904,1006,37612.00000000000,0.28148059451
G22002400,G2201801,3240,69866.00000000000,0.58223607454
G22002400,G2201802,2418,50130.00000000000,0.41776392546
G22002400,G2201905,9,0.00000000000,0.00000000000
G22002401,G2201801,4,0.00000000000,0.00000000000
G22002401,G2201802,817,24328.00000000000,0.22833330205
G22002401,G2201803,1792,35994.00000000000,0.33782591557
G22002401,G2201804,1877,46224.00000000000,0.43384078239
G22002402,G2201803,2409,67672.00000000000,0.57697784068
G22002402,G2201804,1274,49615.00000000000,0.42302215932
G22002500,G2201903,4,0.00000000000,0.00000000000
G22002500,G2201904,831,49866.00000000000,0.43708748587
G22002500,G2201905,7746,64221.00000000000,0.56291251413
G23000100,G2301000,13148,104726.00000000000,1.00000000000
G23000200,G2300100,1,0.00000000000,0.00000000000
G23000200,G2300800,10928,140829.00000000000,0.88927407744
G23000200,G2300900,3171,17535.00000000000,0.11072592256
G23000300,G2300900,6393,153923.00000000000,1.00000000000
G23000400,G2300600,4148,122151.00000000000,1.00000000000
G23000400,G2300800,1,0.00000000000,0.00000000000
G23000500,G2300400,2107,34457.00000000000,0.20584000908
G23000500,G2300500,8677,129183.00000000000,0.77171633900
G23000500,G2300900,100,3757.00000000000,0.02244365192
G23000600,G2300700,2855,107702.00000000000,1.00000000000
G23000700,G2300100,212,3742.00000000000,0.03630929856
G23000700,G2300300,1038,32061.00000000000,0.31109364539
G23000700,G2300400,2475,67256.00000000000,0.65259705606
G23000700,G2300600,1,0.00000000000,0.00000000000
G23000800,G2300100,5948,147776.00000000000,0.85083744523
G23000800,G2300300,920,25907.00000000000,0.14916255477
G23000900,G2300100,850,39759.00000000000,0.30956273942
G23000900,G2300200,5,0.00000000000,0.00000000000
G23000900,G2300300,2259,88677.00000000000,0.69043726058
G23001000,G2300200,2335,108602.00000000000,0.99708042600
G23001000,G2300300,41,318.00000000000,0.00291957400
G24000100,G2400100,7588,105184.00000000000,1.00000000000
G24000100,G5400300,1,0.00000000000,0.00000000000
G24000200,G2400200,5194,147430.00000000000,1.00000000000
G24000301,G2400300,5271,120513.00000000000,1.00000000000
G24000301,G5100600,1,0.00000000000,0.00000000000
G24000302,G2400300,3084,112872.00000000000,1.00000000000
G24000400,G2400400,4637,167134.00000000000,1.00000000000
G24000400,G2400501,1,0.00000000000,0.00000000000
G24000501,G2400400,2,0.00000000000,0.00000000000
G24000501,G2400501,3483,118622.00000000000,1.00000000000
G24000501,G2400504,1,0.00000000000,0.00000000000
G24000501,G2400601,1,0.00000000000,0.00000000000
G24000501,G2400602,1,0.00000000000,0.00000000000
G24000502,G2400502,1566,123997.00000000000,1.00000000000
G24000503,G2400503,2005,112693.00000000000,1.00000000000
G24000504,G2400501,1,0.00000000000,0.00000000000
G24000504,G2400504,1675,116249.00000000000,1.00000000000
G24000505,G2400501,1,0.00000000000,0.00000000000
G24000505,G2400505,1943,109793.00000000000,1.00000000000
G24000506,G2400505,1,0.00000000000,0.00000000000
G24000506,G2400506,2643,112670.00000000000,1.00000000000
G24000507,G2400507,2164,111005.00000000000,1.00000000000
G24000601,G2400601,2792,134113.00000000000,1.00000000000
G24000601,G2400602,2,0.00000000000,0.00000000000
G24000602,G2400601,14,0.00000000000,0.00000000000
G24000602,G2400602,2584,110713.00000000000,1.00000000000
G24000700,G2400700,4142,101108.00000000000,1.00000000000
G24000801,G2400801,1893,96256.00000000000,0.68885660510
G24000801,G2400805,742,43477.00000000000,0.31114339490
G24000802,G2400801,2,0.00000000000,0.00000000000
G24000802,G2400802,1592,86452.00000000000,0.77579956208
G24000802,G2400805,445,24984.00000000000,0.22420043792
G24000803,G2400802,232,12136.00000000000,0.10074211811
G24000803,G2400803,2040,108330.00000000000,0.89925788189
G24000804,G2400804,3334,130707.00000000000,1.00000000000
G24000805,G2400804,1,0.00000000000,0.00000000000
G24000805,G2400805,451,21062.00000000000,0.17756008734
G24000805,G2400806,2782,97557.00000000000,0.82243991266
G24000901,G2400901,2261,127318.00000000000,1.00000000000
G24000902,G2400902,2584,159767.00000000000,1.00000000000
G24001001,G2401001,1738,130995.00000000000,1.00000000000
G24001001,G2401003,2,0.00000000000,0.00000000000
G24001001,G2401004,1,0.00000000000,0.00000000000
G24001001,G2401005,3,0.00000000000,0.00000000000
G24001002,G2401002,933,128331.00000000000,1.00000000000
G24001003,G2401001,1,0.00000000000,0.00000000000
G24001003,G2401003,1938,176640.00000000000,1.00000000000
G24001003,G2401004,1,0.00000000000,0.00000000000
G24001003,G2401005,2,0.00000000000,0.00000000000
G24001004,G2401003,2,3.00000000000,0.00001684003
G24001004,G2401004,2357,178144.00000000000,0.99998315998
G24001004,G2401005,6,0.00000000000,0.00000000000
G24001005,G2401003,4,0.00000000000,0.00000000000
G24001005,G2401004,1,0.00000000000,0.00000000000
G24001005,G2401005,1387,134896.00000000000,1.00000000000
G24001006,G2401005,2,1.00000000000,0.00000865643
G24001006,G2401006,1009,115520.00000000000,0.99999134357
G24001007,G2401004,6,0.00000000000,0.00000000000
G24001007,G2401006,1,0.00000000000,0.00000000000
G24001007,G2401007,1198,107247.00000000000,1.00000000000
G24001007,G2401101,2,0.00000000000,0.00000000000
G24001101,G2401101,1304,114269.00000000000,1.00000000000
G24001102,G2401006,2,0.00000000000,0.00000000000
G24001102,G2401101,2,0.00000000000,0.00000000000
G24001102,G2401102,2580,131621.00000000000,1.00000000000
G24001103,G2401102,1,0.00000000000,0.00000000000
G24001103,G2401103,1965,106360.00000000000,1.00000000000
G24001104,G2401103,1,0.00000000000,0.00000000000
G24001104,G2401104,1779,96686.00000000000,0.85603739840
G24001104,G2401107,188,16260.00000000000,0.14396260160
G24001105,G2401105,3128,166424.00000000000,1.00000000000
G24001105,G2401106,5,0.00000000000,0.00000000000
G24001106,G2401105,1,0.00000000000,0.00000000000
G24001106,G2401106,2811,116791.00000000000,1.00000000000
G24001107,G2401106,353,26968.00000000000,0.23448599675
G24001107,G2401107,1383,88041.00000000000,0.76551400325
G24001201,G2401201,2064,151468.00000000000,0.97676548162
